Date,Adj Close,Close,High,Low,Open,Volume,SMA50,SMA200,SMA_Signal,RSI,RSI_Signal,MACD,Signal_Line,MACD_Hist,MACD_Signal,BB_Mid,BB_Std,BB_Upper,BB_Lower,BB_Signal,Bullish_Count,Bearish_Count,Bullish_Sum_30,Bearish_Sum_30,Price_Change_30,Price_Label,SELL_Prob,BUY_Prob
2020-10-29,77.89895629882812,78.36199951171875,79.68550109863281,76.11199951171875,76.11799621582031,40062000,77.22272994995117,71.28457370758056,1,56.044615381342076,0.0,0.9317593098054715,0.899909898163113,0.03184941164235855,1,77.29779968261718,2.745920493840029,82.78964067029725,71.80595869493712,0,2.0,0.0,22.5,24.5,10.72650146484375,1,0.34700001709199035,0.6529999829080096
2020-10-30,80.57156372070312,81.05049896240234,84.3499984741211,80.2229995727539,83.60549926757812,86582000,77.26198989868163,71.32690120697022,1,56.0282741969928,0.0,1.0774232510780166,0.9354125687460938,0.14201068233192282,1,77.70427474975585,2.6644188049291015,83.03311235961405,72.37543713989766,0,2.0,0.0,24.5,22.5,6.9524993896484375,1,0.3440133396794649,0.6559866603205351
2020-11-02,80.82108306884766,81.30149841308594,83.03849792480469,80.80149841308594,81.40799713134766,50708000,77.30759979248047,71.36331119537354,1,56.281346066214184,0.0,1.1992918421457688,0.9881884234260289,0.21110341871973992,1,78.05429954528809,2.6536056179635854,83.36151078121526,72.74708830936092,0,2.0,0.0,25.0,19.0,7.086997985839844,1,0.32906572190728434,0.6709342780927157
2020-11-03,82.02294158935547,82.510498046875,83.08499908447266,80.83100128173828,81.58899688720703,33234000,77.36960968017578,71.4047636795044,1,59.06091832855974,0.0,1.3775502037444625,1.0660607794897157,0.3114894242547468,1,78.54622459411621,2.51144278954712,83.56911017321045,73.52333901502197,0,2.0,0.0,27.0,17.0,5.639503479003906,1,0.3261563072250341,0.6738436927749659
2020-11-04,86.93971252441406,87.45649719238281,88.56825256347656,85.30149841308594,85.51399993896484,71418000,77.51051956176758,71.47055866241455,1,67.48960049261416,0.0,1.896065373826744,1.2320616983571213,0.6640036754696226,1,79.26832427978516,2.8855722134109105,85.03946870660698,73.49717985296334,-1,2.0,1.0,27.5,14.5,-0.06150054931640625,0,0.316185445929014,0.683814554070986
2020-11-05,87.64751434326172,88.16850280761719,89.68199920654297,87.52549743652344,89.05000305175781,41316000,77.62150955200195,71.53973869323731,1,67.5111393587682,0.0,2.33750003907997,1.453149366501691,0.8843506725782788,1,79.96192436218261,3.269287256790875,86.50049887576436,73.42334984860086,-1,2.0,1.0,28.0,12.0,-1.6180038452148438,0,0.3063808086908194,0.6936191913091806
2020-11-06,87.5669937133789,88.0875015258789,88.62149810791016,87.01750183105469,87.69750213623047,33218000,77.74892959594726,71.61349868774414,1,72.41100321188472,-1.5,2.6502535915006007,1.6925702115014731,0.9576833799991276,1,80.57824935913087,3.582535607661117,87.7433205744531,73.41317814380864,-1,0.5,-0.5,28.5,9.5,-1.1190032958984375,0,0.29674826642840024,0.7032517335715998
2020-11-09,87.6291275024414,88.1500015258789,90.90299987792969,88.0009994506836,89.54499816894531,45366000,77.86751968383788,71.69577369689941,1,71.27329309386965,-1.5,2.8700718608728977,1.928070541375758,0.9420013194971397,1,81.06287460327148,3.9202126182257273,88.90329983972293,73.22244936682003,0,0.5,-1.5,29.0,6.0,-1.9749984741210938,0,0.282968458286468,0.717031541713532
2020-11-10,86.50531005859375,87.01950073242188,88.1500015258789,85.86499786376953,86.55449676513672,52722000,77.97372970581054,71.76773120880127,1,65.58315248178336,0.0,2.9194043805797207,2.1263373092165505,0.7930670713631702,1,81.48464965820312,4.089601462108546,89.66385258242022,73.30544673398603,0,2.0,0.0,31.0,4.0,-0.4004974365234375,0,0.28029634077732746,0.7197036592226725
2020-11-11,87.11766052246094,87.635498046875,88.21099853515625,87.36824798583984,87.5,25280000,78.06572967529297,71.84125118255615,1,64.86087933962872,0.0,2.973925036425129,2.295854854658266,0.6780701817668628,1,81.94622459411622,4.2417316677128865,90.42968792954198,73.46276125869045,0,2.0,0.0,33.0,2.0,-0.6930007934570312,0,0.277639686021215,0.722360313978785
2020-11-12,86.97500610351562,87.49199676513672,88.41349792480469,87.27999877929688,87.38150024414062,24950000,78.08728958129883,71.91475116729737,1,62.38449216486104,0.0,2.9713023706790267,2.4309443578624186,0.5403580128166081,1,82.42299957275391,4.305106147626586,91.03321186800709,73.81278727750073,0,2.0,0.0,35.0,0.0,1.3125,1,0.274998589888921,0.725001410111079
2020-11-13,88.32597351074219,88.85099792480469,89.052001953125,87.22750091552734,87.88150024414062,29998000,78.22246948242187,72.00044864654541,1,72.42158345940494,-1.5,3.0437969288209388,2.553514872054123,0.4902820567668158,1,82.93302459716797,4.436865416982229,91.80675543113243,74.05929376320351,0,0.5,-1.5,35.5,-3.5,-0.9150009155273438,0,0.26185269284693957,0.7381473071530604
2020-11-16,88.54269409179688,89.06900024414062,89.95349884033203,88.3844985961914,88.58499908447266,24936000,78.41280944824219,72.07430866241455,1,71.7806247171345,-1.5,3.083298013479478,2.659471500339194,0.4238265131402841,1,83.5499496459961,4.386562412632298,92.3230744712607,74.77682482073149,0,0.5,-1.5,35.0,-6.0,-2.0930023193359375,0,0.2503566415132559,0.7496433584867441
2020-11-17,87.98451232910156,88.50749969482422,89.25,88.3499984741211,88.84700012207031,22942000,78.65056945800781,72.15507865905762,1,88.39151286499495,-1.5,3.0343167908194175,2.7344405584352387,0.2998762323841788,1,84.0854995727539,4.300156207194838,92.68581198714358,75.48518715836423,0,0.5,-1.5,34.5,-8.5,-0.9134979248046875,0,0.23920174418095952,0.7607982558190405
2020-11-18,86.8228988647461,87.33899688720703,88.67350006103516,87.30699920654297,88.2614974975586,23470000,78.84038940429687,72.22971614837647,1,79.6329008149197,-1.5,2.8681481811098024,2.7611820829701514,0.10696609813965097,1,84.46917457580567,4.226733310322931,92.92264119645154,76.0157079551598,0,0.5,-1.5,34.0,-11.0,-0.9269943237304688,0,0.22839243924145425,0.7716075607585458
2020-11-19,87.67485046386719,88.19599914550781,88.47949981689453,86.85025024414062,86.91899871826172,24998000,79.07228942871093,72.30163864135743,1,76.8314854084505,-1.5,2.773638502585129,2.7636733668931472,0.009965135691981875,1,84.8406494140625,4.2106368060238255,93.26192302611015,76.41937580201484,0,0.5,-1.5,33.5,-13.5,-1.1500015258789062,0,0.21793167604080144,0.7820683239591986
2020-11-20,86.59476470947266,87.1094970703125,88.69999694824219,87.09300231933594,88.260498046875,46270000,79.29375930786132,72.36737861633301,1,70.52148962530771,-1.5,2.581311511958077,2.7272009959061334,-0.14588948394805623,-1,85.09362411499023,4.186065999644693,93.46575611427963,76.72149211570084,0,-0.5,-0.5,32.0,-15.0,-0.34499359130859375,0,0.20891029242079795,0.791089707579202
2020-11-23,86.23043060302734,86.74299621582031,87.69499969482422,85.88600158691406,87.4800033569336,43232000,79.50933929443359,72.42392360687256,1,65.90146379159515,0.0,2.371974781484994,2.6561557530219053,-0.28418097153691146,-1,85.45464897155762,3.986926251706566,93.42850147497074,77.48079646814449,0,1.0,1.0,32.0,-16.0,2.6195068359375,1,0.20542544010076524,0.7945745598992348
2020-11-24,87.92138671875,88.44400024414062,88.58000183105469,86.3844985961914,86.5250015258789,31560000,79.73677932739258,72.48894611358642,1,54.90634898252222,0.0,2.3166260999662853,2.5882498224107815,-0.2716237224444962,-1,85.86619911193847,3.839475551149427,93.54515021423732,78.18724800963962,0,1.0,1.0,33.5,-15.5,1.9164962768554688,1,0.21078585273482953,0.7892141472651705
2020-11-25,88.04812622070312,88.57150268554688,88.927001953125,87.8270034790039,88.64450073242188,20916000,79.9873094177246,72.55223613739014,1,52.12574671974527,0.0,2.257032585840534,2.522006375096732,-0.2649737892561981,-1,86.5032241821289,3.065833198184478,92.63489057849786,80.37155778575995,0,1.0,1.0,35.0,-14.0,-0.235504150390625,0,0.21986571873666916,0.7801342812633308
2020-11-27,89.12969207763672,89.65950012207031,90.19999694824219,88.62200164794922,88.65450286865234,17698000,80.28496948242187,72.62186862945556,1,57.495690919025655,0.0,2.271413159899552,2.4718877320572963,-0.2004745721577441,-1,87.06809921264649,2.4696920056816047,92.00748322400969,82.12871520128328,0,1.0,1.0,35.5,-11.5,-2.332000732421875,0,0.2303919679796762,0.7696080320203238
2020-11-30,87.51679229736328,88.03700256347656,89.40325164794922,87.75,89.05919647216797,36476000,80.58571960449218,72.68186862945556,1,49.530969443819885,0.0,2.1273649364978553,2.402983172945408,-0.2756182364475528,-1,87.4174243927002,2.028415154728924,91.47425470215805,83.36059408324235,0,1.0,1.0,36.0,-9.0,-0.3170013427734375,0,0.24126631622787664,0.7587336837721234
2020-12-01,89.37374877929688,89.90499877929688,91.24150085449219,88.46849822998047,88.71849822998047,34738000,80.9526596069336,72.75147613525391,1,61.28601780897132,0.0,2.1392771098924754,2.350241960334822,-0.21096485044234647,-1,87.84759941101075,1.5088747562671923,90.86534892354513,84.82984989847637,0,1.0,1.0,35.0,-8.0,-2.89599609375,0,0.24247726522814506,0.7575227347718549
2020-12-02,90.85743713378906,91.39749908447266,91.78250122070312,89.47364807128906,89.90499877929688,24440000,81.31514953613281,72.82679111480712,1,63.77012418700379,0.0,2.243290636356491,2.328851695539156,-0.08556105918266477,-1,88.29194946289063,1.1103710835472402,90.51269162998511,86.07120729579614,-1,1.0,2.0,34.0,-6.0,-4.5879974365234375,0,0.24762404753848843,0.7523759524615116
2020-12-03,90.79878234863281,91.3385009765625,92.36000061035156,91.13249969482422,91.20050048828125,24546000,81.72670959472656,72.90394611358643,1,64.16707270948297,0.0,2.2945117480678903,2.321983706044903,-0.02747195797701263,-1,88.48604965209961,1.2825868777493157,91.05122340759824,85.92087589660098,-1,1.0,2.0,33.0,-4.0,-1.795501708984375,0,0.2528436112215946,0.7471563887784054
2020-12-04,90.85941314697266,91.39949798583984,91.65799713134766,90.84950256347656,91.22599792480469,27564000,82.12640960693359,72.98966609954834,1,60.37873849532418,0.0,2.313359824957132,2.320258929827349,-0.006899104870216721,-1,88.64759941101075,1.4349203459163289,91.51744010284341,85.77775871917808,0,1.0,1.0,33.5,-1.5,2.9455032348632812,1,0.2644135809999083,0.7355864190000917
2020-12-07,90.4364242553711,90.9739990234375,91.61849975585938,90.28900146484375,90.94999694824219,26418000,82.50092956542969,73.08913860321044,1,57.62914972433963,0.0,2.267820824664966,2.3097713087948724,-0.04195048412990632,-1,88.79192428588867,1.518357209704442,91.82863870529755,85.75520986647979,0,1.0,1.0,34.0,1.0,3.5885009765625,1,0.2763171872844752,0.7236828127155248
2020-12-08,90.39020538330078,90.92749786376953,91.09500122070312,89.81024932861328,90.50499725341797,21926000,82.85495956420898,73.19666358947754,1,60.10859616605436,0.0,2.2025885145518345,2.288334749946265,-0.08574623539443049,-1,88.9307991027832,1.5822310878254071,92.09526127843401,85.76633692713239,0,1.0,1.0,34.5,3.5,4.125,1,0.288546469739694,0.711453530260306
2020-12-09,88.67937469482422,89.20649719238281,91.7135009765625,88.3905029296875,90.60050201416016,30152000,83.16975952148438,73.2944010925293,1,57.45657992297799,0.0,1.989092052619796,2.228486210480971,-0.23939415786117513,-1,89.04014892578125,1.5174328978593592,92.07501472149997,86.00528313006254,0,1.0,1.0,35.0,6.0,5.7635040283203125,1,0.30109180965131155,0.6989081903486885
2020-12-10,88.24198150634766,88.7665023803711,89.06549835205078,87.01599884033203,88.48999786376953,27256000,83.47548950195312,73.40871109008789,1,52.3563819294368,0.0,1.7640557278958084,2.1356001139639385,-0.37154438606813,-1,89.09669914245606,1.4830148735935595,92.06272888964318,86.13066939526894,0,1.0,1.0,34.0,7.0,7.095497131347656,1,0.3024833218778614,0.6975166781221386
2020-12-11,88.56207275390625,89.0885009765625,89.22250366210938,88.0,88.15299987792969,24414000,83.7671694946289,73.51932109832764,1,58.72500649182031,0.0,1.5933285155957435,2.0271457942902997,-0.4338172786945562,-1,89.17652435302735,1.4342591228114485,92.04504259865024,86.30800610740445,0,1.0,1.0,33.0,8.0,2.4509963989257812,1,0.30387846893985193,0.6961215310601481
2020-12-14,87.48299407958984,88.00299835205078,89.86949920654297,87.86074829101562,88.75,32004000,84.06880950927734,73.61205860137939,1,55.22389381594672,0.0,1.3548174873016592,1.8926801328925718,-0.5378626455909126,-1,89.13412437438964,1.45674702589666,92.04761842618296,86.22063032259632,0,1.0,1.0,32.0,9.0,5.152503967285156,1,0.30527723455712286,0.6947227654428771
2020-12-15,87.86619567871094,88.38849639892578,88.57099914550781,87.49749755859375,88.22100067138672,29646000,84.35055938720703,73.71865356445312,1,49.74171004636083,0.0,1.183262337963825,1.7507965739068225,-0.5675342359429976,-1,89.1000991821289,1.4662643493801828,92.03262788088927,86.16757048336854,0,1.0,1.0,31.0,10.0,3.3985061645507812,1,0.30667960220673784,0.6933203977932622
2020-12-16,87.6291275024414,88.1500015258789,88.6500015258789,87.80400085449219,88.64399719238281,30270000,84.66011947631836,73.81277359008789,1,48.05857824688354,0.0,1.0163433298012308,1.6039059250857042,-0.5875625952844734,-1,89.08222427368165,1.4760154909331962,92.03425525554803,86.13019329181526,0,1.0,1.0,30.0,11.0,6.9174957275390625,1,0.308085555123063,0.691914444876937
2020-12-17,86.87857818603516,87.3949966430664,88.58920288085938,86.93299865722656,88.42549896240234,32494000,84.9477293395996,73.9199885559082,1,39.239691328977685,0.0,0.8137557591953168,1.4458758919076269,-0.63212013271231,-1,89.08502426147462,1.4725836839404356,92.03019162935549,86.13985689359374,0,1.0,1.0,29.0,11.0,8.980506896972656,1,0.3049792063340323,0.6950207936659677
2020-12-18,86.0390625,86.55049896240234,87.75550079345703,86.01100158691406,87.70899963378906,80328000,85.1928092956543,74.0281385421753,1,42.372589410356326,0.0,0.5783923973377654,1.2723791929936548,-0.6939867956558894,-1,89.00274925231933,1.5677610705134413,92.13827139334622,85.86722711129245,0,1.0,1.0,28.0,11.0,16.9530029296875,1,0.3018905125546223,0.6981094874453777
2020-12-21,86.45459747314453,86.96849822998047,87.0425033569336,84.94999694824219,85.67549896240234,36568000,85.41695922851562,74.15909103393555,1,32.2984800055189,0.0,0.42074420757140274,1.1020521959092044,-0.6813079883378017,-1,88.99569931030274,1.5770124999286987,92.14972431016014,85.84167431044534,0,1.0,1.0,28.5,12.5,16.150001525878906,1,0.3102011696008451,0.6897988303991549
2020-12-22,85.66580200195312,86.17500305175781,86.87024688720703,85.62875366210938,86.72149658203125,18734000,85.57130935668945,74.26986854553223,1,15.621035502809988,1.5,0.22913710214044158,0.9274691771554519,-0.6983320750150103,-1,88.96729965209961,1.624126087486881,92.21555182707337,85.71904747712586,0,2.5,2.5,30.5,16.5,18.724998474121094,1,0.3351277187645355,0.6648722812354645
2020-12-23,86.10717010498047,86.61900329589844,87.39949798583984,86.25199890136719,86.40550231933594,20676000,85.73200942993164,74.39911106109619,1,20.431005967392522,1.5,0.1118251489605484,0.7643403715164712,-0.6525152225559228,-1,88.8760498046875,1.7043604793244174,92.28477076333633,85.46732884603867,0,2.5,2.5,31.0,19.0,18.02649688720703,1,0.34870566818492943,0.6512943318150706
2020-12-24,86.42875671386719,86.94249725341797,87.30000305175781,86.45549774169922,86.75,6936000,85.90277938842773,74.55509605407715,1,22.964873049839696,1.5,0.04444549964499345,0.6203613971421756,-0.5759158974971822,-1,88.79459953308105,1.7577683490875424,92.31013623125614,85.27906283490597,0,2.5,2.5,31.5,21.5,17.233001708984375,1,0.3625337749500428,0.6374662250499572
2020-12-28,88.27974700927734,88.80449676513672,89.5363998413086,87.3167495727539,87.58174896240234,27860000,86.11973937988282,74.69418603897094,1,38.793293024641585,0.0,0.13968424827112358,0.5242259673679652,-0.38454171909684165,-1,88.75184936523438,1.7459838909453849,92.24381714712514,85.25988158334361,0,1.0,1.0,30.5,22.5,15.964500427246094,1,0.3640613311422958,0.6359386688577042
2020-12-29,87.4163818359375,87.93599700927734,89.62200164794922,87.80449676513672,89.3895034790039,25988000,86.30544937133789,74.86278352737426,1,35.75676559264775,0.0,0.14342762637663498,0.4480662991696992,-0.3046386727930642,-1,88.74679908752441,1.7483049567180513,92.24340900096051,85.2501891740883,0,1.0,1.0,31.0,25.0,16.858505249023438,1,0.378144822924085,0.621855177075915
2020-12-30,86.4620590209961,86.97599792480469,88.25475311279297,86.27999877929688,88.10050201416016,26122000,86.51035934448242,75.01771350860595,1,38.550360929393186,0.0,0.06814484605833115,0.3720820085474256,-0.30393716248909447,-1,88.6003490447998,1.768737166865851,92.13782337853151,85.06287471106809,0,1.0,1.0,31.5,27.5,18.22949981689453,1,0.39243692367712046,0.6075630763228795
2020-12-31,87.07640075683594,87.59400177001953,87.94650268554688,86.77100372314453,86.77100372314453,20238000,86.70630935668946,75.18148351669312,1,44.089317526591564,0.0,0.05768548336388335,0.3092027035107172,-0.25151722014683386,-1,88.41017417907715,1.652837258291956,91.71584869566105,85.10449966249324,0,1.0,1.0,32.0,30.0,18.500999450683594,1,0.4069157315369728,0.5930842684630272
2021-01-04,85.9013900756836,86.41200256347656,88.03250122070312,85.39250183105469,87.87699890136719,38038000,86.84123947143554,75.33472103118896,1,37.58407313920714,0.0,-0.04545709343850035,0.2382707441208737,-0.28372783755937403,-1,88.16384925842286,1.5578261116287966,91.27950148168046,85.04819703516526,0,1.0,1.0,32.5,32.5,20.003494262695312,1,0.42155808127527716,0.5784419187247228
2021-01-05,86.5316390991211,87.0459976196289,87.38349914550781,85.90074920654297,86.25,22906000,86.9668293762207,75.50187101364136,1,45.366502706161,0.0,-0.0751736708591153,0.17558186112487592,-0.25075553198399125,-1,87.9461742401123,1.3753878498840841,90.69694993988047,85.19539854034413,0,1.0,1.0,33.0,35.0,18.814002990722656,1,0.43633968037814397,0.563660319621856
2021-01-06,86.2518081665039,86.7645034790039,87.4000015258789,84.94999694824219,85.13150024414062,52042000,87.06111938476562,75.67153852462769,1,42.05714260126901,0.0,-0.12005458266746416,0.11645457236640791,-0.23650915503387207,-1,87.73569946289062,1.198349154962258,90.13239777281514,85.3390011529661,0,1.0,1.0,34.5,36.5,18.292495727539062,1,0.44960052951962415,0.5503994704803759
2021-01-07,88.8344497680664,89.36250305175781,89.41999816894531,86.85250091552734,87.00299835205078,45300000,87.25791946411132,75.83473604202271,1,54.81821307279663,0.0,0.053398282348155135,0.10384331436275736,-0.05044503201460222,-1,87.65744972229004,1.0162165562204175,89.68988283473088,85.6250166098492,0,1.0,1.0,34.5,36.5,13.881500244140625,1,0.44960052951962415,0.5503994704803759
2021-01-08,89.82655334472656,90.3604965209961,90.49199676513672,88.67675018310547,89.39900207519531,41012000,87.46086944580078,76.0109160232544,1,61.56097938205656,0.0,0.26829788886831807,0.13673422926386952,0.13156365960444855,1,87.7151496887207,1.1346586294533332,89.98446694762737,85.44583242981403,-1,2.0,1.0,35.5,36.5,13.182502746582031,1,0.4532193541565419,0.5467806458434581
2021-01-11,87.81401824951172,88.33599853515625,89.71575164794922,88.0260009765625,89.30349731445312,24194000,87.71096939086914,76.16215850830078,1,56.37429353525174,0.0,0.27211058583144165,0.16380950057738397,0.10830108525405768,1,87.69362449645996,1.117619604627527,89.92886370571502,85.4583852872049,0,2.0,0.0,36.5,35.5,16.422500610351562,1,0.45158334947364387,0.5484166505263561
2021-01-12,86.81147766113281,87.32749938964844,88.9020004272461,86.2655029296875,87.69599914550781,27140000,87.89027938842773,76.32111850738525,1,51.22979547054737,0.0,0.1915466919491422,0.16935693885173564,0.02218975309740656,1,87.60557441711425,1.0703100608787417,89.74619453887173,85.46495429535678,0,2.0,0.0,37.5,34.5,14.240501403808594,1,0.44994839063628966,0.5500516093637103
2021-01-13,87.20166015625,87.72000122070312,88.25174713134766,86.90049743652344,86.92900085449219,21882000,88.02366943359375,76.47301351547242,1,55.44205950453734,0.0,0.1575546511631103,0.16699648131401057,-0.009441830150900277,-1,87.59142456054687,1.0666438324914382,89.72471222552974,85.458136895564,0,1.0,1.0,37.5,34.5,14.123001098632812,1,0.44994839063628966,0.5500516093637103
2021-01-14,86.49485778808594,87.00900268554688,88.75050354003906,86.66999816894531,87.68099975585938,23590000,88.13781951904296,76.6173560333252,1,51.34836143408809,0.0,0.07240938391187512,0.1480790618335835,-0.07566967792170837,-1,87.52244987487794,1.0569467900297003,89.63634345493733,85.40855629481854,0,1.0,1.0,37.5,34.5,17.066497802734375,1,0.44994839063628966,0.5500516093637103
2021-01-15,86.29654693603516,86.80950164794922,87.80000305175781,86.07749938964844,86.90950012207031,26844000,88.22379959106445,76.77499855041503,1,49.53621226536576,0.0,-0.011039661907133791,0.11625531708544004,-0.12729497899257383,-1,87.45542488098144,1.057559776227627,89.5705444334367,85.34030532852618,0,1.0,1.0,37.5,33.5,16.982498168945312,1,0.4447029990395118,0.5552970009604882
2021-01-19,89.0138931274414,89.54299926757812,90.46375274658203,87.072998046875,87.61250305175781,34692000,88.26552963256836,76.94250354766845,1,52.42777033985324,0.0,0.14176262982222454,0.12135677963279695,0.020405850189427588,1,87.56282501220703,1.1556233316742839,89.8740716755556,85.25157834885846,0,2.0,0.0,38.5,31.5,11.792503356933594,1,0.43784378452414585,0.5621562154758541
2021-01-20,93.78752136230469,94.34500122070312,95.18550109863281,91.27649688720703,91.572998046875,49806000,88.38905960083008,77.13975854873657,1,66.73982676719106,0.0,0.6429296793771755,0.22567135958167267,0.4172583197955028,1,87.95255012512207,1.8821773118097207,91.71690474874151,84.18819550150263,-1,2.0,1.0,39.5,31.5,8.1094970703125,1,0.44144387650549755,0.5585561234945025
2021-01-21,94.00373077392578,94.5625,96.74299621582031,94.35549926757812,94.9000015258789,41278000,88.5185595703125,77.31584104537964,1,70.61495454824387,-1.5,1.0456054221988609,0.38965817210511033,0.6559472500937505,1,88.33225021362304,2.3747451198485785,93.0817404533202,83.58275997392589,-1,0.5,-0.5,39.0,30.0,10.864501953125,1,0.43181820129175075,0.5681817987082493
2021-01-22,94.49082946777344,95.05249786376953,95.54750061035156,94.08799743652344,94.78399658203125,25442000,88.6566094970703,77.49447603225708,1,70.40910058830653,-1.5,1.388264532662447,0.5893794442165777,0.7988850884458693,1,88.77612495422363,2.7502764526661427,94.27667785955592,83.27557204889135,-1,0.5,-0.5,38.5,28.5,6.156005859375,1,0.4222437479421235,0.5777562520578765
2021-01-25,94.40882110595703,94.97000122070312,96.47899627685547,93.37650299072266,96.03350067138672,38546000,88.81561950683594,77.66675603866577,1,74.91705525266383,-1.5,1.6343280404715017,0.7983691634675626,0.8359588770039391,1,89.19367485046386,3.0256827136884183,95.2450402778407,83.14230942308703,0,0.5,-1.5,38.0,26.0,7.665000915527344,1,0.4075943639926285,0.5924056360073715
2021-01-26,95.29554748535156,95.86199951171875,96.25,94.21224975585938,94.44200134277344,26262000,88.98014953613281,77.8432035446167,1,75.2883184890181,-1.5,1.8796445778904172,1.0146242463521336,0.8650203315382836,1,89.6396499633789,3.3194898068830803,96.27862957714507,83.00067034961273,0,0.5,-1.5,37.5,23.5,6.889503479003906,1,0.393107414223131,0.606892585776869
2021-01-27,90.99858856201172,91.53949737548828,94.5,90.44999694824219,94.12650299072266,54966000,89.06109954833984,77.99651103973389,1,61.11912551840977,0.0,1.705608707987821,1.152821138679271,0.55278756930855,1,89.77639999389649,3.3395490310885596,96.45549805607361,83.09730193171937,0,2.0,0.0,38.5,22.5,14.199005126953125,1,0.3915330191807347,0.6084669808192653
2021-01-28,92.60504913330078,93.15550231933594,94.94149780273438,92.13200378417969,92.1969985961914,35462000,89.14718963623046,78.14498106002807,1,59.25573712869517,0.0,1.6787307574823132,1.2580030624398795,0.4207276950424337,1,90.03737525939941,3.3916946120421185,96.82076448348364,83.25398603531518,0,2.0,0.0,39.5,21.5,9.940498352050781,1,0.38996087800072265,0.6100391219992773
