Date,Adj Close,Close,High,Low,Open,Volume,SMA50,SMA200,SMA_Signal,RSI,RSI_Signal,MACD,Signal_Line,MACD_Hist,MACD_Signal,BB_Mid,BB_Std,BB_Upper,BB_Lower,BB_Signal,Volume_MA,Volume_Signal,L14,H14,%K,%D,Stochastic_Signal,TR,ATR,OBV,OBV_Signal,OBV_Change,Return_3,Bullish_Count,Bearish_Count,Bullish_Sum_10,Bearish_Sum_10,Bullish_Sum_10_Change,Bearish_Sum_10_Change,Price_Change_5,Price_Label,SELL_Prob,BUY_Prob
2020-11-12,137.25332641601562,137.25332641601562,141.0,136.5066680908203,138.35000610351562,59565300,139.5568653869629,86.14447311401368,1,46.97825272647939,0.0,-0.37271284071519517,-0.060890279699537364,-0.3118225610156578,-1,139.75483245849608,4.085289186095467,147.925410830687,131.58425408630515,0.0,89446620.0,0,126.37000274658205,150.8333282470703,44.488324652412274,46.291498685309,0.0,4.4933319091796875,6.297142573765345,8550614700.0,-1,-0.03038606060740079,-0.02255142995458337,1.0,2.0,23.5,25.5,-0.27692307692307694,0.1333333333333333,29.170013427734375,1,0.002021882,0.99797815
2020-11-13,136.1666717529297,136.1666717529297,137.50999450683594,133.8866729736328,136.9499969482422,59313300,139.5668653869629,86.60844980239868,1,46.064939553062715,0.0,-0.6026110747887401,-0.16923443871737792,-0.4333766360713622,-1,139.23533248901367,3.827287416114318,146.8899073212423,131.58075765678504,0.0,87495900.0,0,126.37000274658205,150.8333282470703,40.046350223938724,45.4467033239491,0.0,3.623321533203125,6.180713653564452,8491301400.0,-1,-0.029948973882722996,-0.004532569813812337,1.0,2.0,18.5,20.5,-0.47887323943661975,-0.30508474576271183,27.036666870117188,1,0.000858206,0.9991418
2020-11-16,136.02999877929688,136.02999877929688,137.48333740234375,134.69667053222656,136.30999755859375,80515800,139.4986653137207,87.02859979629517,1,44.3064077460027,0.0,-0.7867660985288865,-0.29274077067967963,-0.49402532784920683,-1,138.85633239746093,3.745720870654307,146.34777413876955,131.3648906561523,0.0,86078520.0,0,126.37000274658205,150.8333282470703,39.487665045874586,41.34077997407518,0.0,2.7866668701171875,6.132142748151506,8410785600.0,-1,-0.027537867416305928,-0.021671921077606404,1.0,2.0,15.0,17.0,-0.6052631578947368,-0.5,37.91999816894531,1,0.00037045174,0.9996295
2020-11-17,147.20333862304688,147.20333862304688,154.0,144.336669921875,153.38999938964844,183564900,140.24133209228515,87.4689298248291,1,61.083777410920746,-2.0,-0.030760547273700922,-0.2403447259984839,0.20958417872478297,1,139.18416595458984,4.173196354009064,147.53055866260797,130.83777324657171,0.0,90508320.0,1,126.37000274658205,154.0,75.40115073260694,51.64505533414007,-1.5,17.970001220703125,6.970952170235769,8594350500.0,-1,0.0042350020189627635,0.07249377823363434,-0.5,-2.5,10.5,11.5,-0.7272727272727273,-0.6666666666666667,37.92332458496094,1,0.0034526489,0.9965474
2020-11-18,162.2133331298828,162.2133331298828,165.3333282470703,147.8333282470703,149.4499969482422,234132000,141.0437321472168,88.03509649276734,1,68.87980977174753,-2.0,1.7592805210330766,0.1595803234078282,1.5997001976252485,1,140.25083236694337,6.631689928253305,153.51421222345,126.98745251043675,-1.5,97359345.0,1,126.37000274658205,165.3333282470703,91.99248247650627,68.9604327516626,-1.5,18.129989624023438,7.979284558977398,8828482500.0,1,0.025353999567953256,0.19128514372602123,-1.0,-5.0,6.5,2.5,-0.8289473684210527,-0.9305555555555556,29.1199951171875,1,0.0061602076,0.9938398
2020-11-19,166.42333984375,166.42333984375,169.5366668701172,162.52333068847656,164.0,187425900,141.89659896850586,88.6175598526001,1,79.1773706687967,-2.0,3.4775265600316914,0.823169570732601,2.6543569892990906,1,141.4754997253418,8.849000182273409,159.17350008988862,123.77749936079498,-1.5,100731660.0,0,130.76666259765625,169.5366668701172,91.96975320279074,86.45446213730132,-1.5,7.323333740234375,7.747142246791294,9015908400.0,1,0.0544164035364616,0.22343116472246005,-2.0,-5.0,4.0,-2.0,-0.8904109589041096,-1.0579710144927537,28.829986572265597,1,0.00087875256,0.99912125
2020-11-20,163.20333862304688,163.20333862304688,167.5,163.02000427246094,165.99667358398438,98735700,142.6758657836914,89.1842198753357,1,73.72204060103019,-2.0,4.527234595088117,1.5639825756037045,2.963252019484413,1,142.6251663208008,10.083478214855573,162.79212275051194,122.45820989108964,-1.5,100610895.0,0,132.00999450683594,169.5366668701172,83.12312856903537,89.02845474944412,-1.5,4.4799957275390625,7.616189139229911,8917172700.0,1,0.05015383154341935,0.10869318691862162,-2.0,-5.0,1.5,-6.5,-0.9552238805970149,-1.2063492063492063,25.996658325195312,1,5.0006e-05,0.99994993
2020-11-23,173.9499969482422,173.9499969482422,175.3333282470703,167.26333618164062,167.8333282470703,150780900,143.3573989868164,89.7968765258789,1,74.90464132428096,-2.0,6.155346288437499,2.4822553181704636,3.673090970267036,1,144.31799926757813,12.246106399097124,168.8102120657724,119.82578646938389,-1.5,103914060.0,0,132.00999450683594,175.3333282470703,96.80696017734336,90.63328064972315,-1.5,12.129989624023438,7.8335691179547995,9067953600.0,1,0.07813396170745324,0.07235326216348636,-2.0,-5.0,-2.5,-12.5,-1.078125,-1.4166666666666667,20.970001220703125,1,9.107446e-06,0.99999094
2020-11-24,185.1266632080078,185.1266632080078,186.663330078125,175.39999389648438,180.13333129882812,160945500,144.06153228759766,90.46438318252564,1,79.56965465898261,-2.0,8.252371888981003,3.6362786323325715,4.616093256648432,1,146.49633255004883,15.238823476840707,176.97397950373025,116.01868559636742,-1.5,108558360.0,0,132.00999450683594,186.663330078125,97.18833836205151,92.37280903614341,-1.5,12.713333129882812,8.305950709751674,9228899100.0,1,0.07383322334829145,0.1123840164595773,-2.0,-5.0,-5.5,-19.5,-1.1864406779661016,-1.6610169491525424,4.480010986328153,1,4.1405827e-05,0.99995863
2020-11-25,191.3333282470703,191.3333282470703,191.3333282470703,181.7899932861328,183.35333251953125,146790600,144.94313232421874,91.16528648376465,1,79.70450362046896,-2.0,10.296415118859358,4.968305929637929,5.328109189221428,1,149.2959991455078,17.978558520095326,185.25311618569845,113.33888210531715,-1.5,112080180.0,0,132.00999450683594,191.3333282470703,100.0,97.99843284646495,-1.5,9.5433349609375,8.534759521484375,9375689700.0,1,0.06198202239173045,0.17236160645583176,-2.0,-5.0,-8.5,-26.5,-1.3035714285714286,-1.9464285714285714,6.4600067138671875,1,0.00049099076,0.999509
2020-11-27,195.2533264160156,195.2533264160156,199.5933380126953,192.8166656494141,193.72000122070312,112683300,146.02533233642578,91.87355312347412,1,83.52338368884756,-2.0,12.093241832453572,6.393293110201058,5.699948722252514,1,152.2114990234375,20.43066250643818,193.07282403631388,111.35017401056115,-1.5,114316050.0,0,132.00999450683594,199.5933380126953,93.57828220454432,96.92220685553194,-1.5,8.260009765625,8.795950753348214,9488373000.0,1,0.05240343834904082,0.12246812211277058,-2.0,-5.0,-11.5,-33.5,-1.4893617021276595,-2.313725490196078,4.426666259765653,1,0.00067805254,0.99932194
2020-11-30,189.1999969482422,189.1999969482422,202.6000061035156,184.836669921875,200.73666381835935,189009300,146.86166564941405,92.55287643432617,1,80.25304002337842,-2.0,12.880310646729725,7.6906966175067915,5.189614029222934,1,155.20416564941405,21.271496477671214,197.74715860475646,112.66117269407162,0.0,117389820.0,0,132.00999450683594,202.6000061035156,81.01713138703649,91.53180453052693,-1.5,17.763336181640597,9.314760480608257,9299363700.0,1,0.042860109684765835,0.022002955542160807,-0.5,-3.5,-13.0,-39.0,-1.7027027027027026,-2.902439024390244,24.720001220703125,1,0.0013683406,0.99863166
2020-12-01,194.9199981689453,194.9199981689453,199.2833404541016,190.68333435058597,199.19667053222656,120310500,147.7641323852539,93.24134309768677,1,85.14428448503618,-2.0,13.806472229404108,8.913851739886255,4.892620489517853,1,158.27499923706054,22.378179264181835,203.03135776542422,113.51864070869686,0.0,119052180.0,0,133.8866729736328,202.6000061035156,88.82311833126558,87.80617730761544,-1.5,10.083343505859403,9.43428475516183,9419674200.0,1,0.03878720773339639,0.01874566211090789,-0.5,-3.5,-14.5,-44.5,-1.9666666666666668,-3.6176470588235294,21.7066650390625,1,0.0021327191,0.9978672
2020-12-02,189.60667419433597,189.60667419433597,190.51333618164065,180.40333557128903,185.47999572753903,143327100,148.72806579589843,93.88356981277465,1,79.47841728218687,-2.0,13.950903782192654,9.921262148347534,4.02964163384512,1,160.69033279418946,23.046545434369573,206.7834236629286,114.5972419254503,0.0,121065780.0,0,133.8866729736328,202.6000061035156,81.0905230217555,83.64359091335251,-1.5,14.516662597656278,10.272617885044644,9276347100.0,1,0.00514124160269569,-0.028919621116459848,-0.5,-3.5,-14.5,-45.5,-2.380952380952381,-4.956521739130435,11.886657714843722,1,0.005869057,0.9941309
2020-12-03,197.7933349609375,197.7933349609375,199.6566619873047,194.1433258056641,196.67333984375,127656000,150.14819915771486,94.57273315429687,1,82.84506629031846,-2.0,14.558144703426052,10.848638659363237,3.709506044062815,1,163.56366653442382,23.939127345850313,211.44192122612444,115.6854118427232,0.0,122627115.0,0,133.8866729736328,202.6000061035156,93.00474751604253,87.63946295635452,-1.5,10.049987792968722,10.669521876743861,9404003100.0,1,0.0030198738339217712,0.04541933483775962,-0.5,-3.5,-14.0,-44.0,-3.1538461538461537,-18.6,11.229995727539062,1,0.042226955,0.95777303
2020-12-04,199.67999267578125,199.67999267578125,199.67999267578125,195.1666717529297,197.0033264160156,88203900,151.55653228759766,95.27079978942871,1,84.1616486587413,-2.0,15.018501086734062,11.682611144837402,3.33588994189666,1,166.24616622924805,24.85918019595367,215.9645266211554,116.52780583734071,0.0,122775135.0,0,134.69667053222656,202.6000061035156,95.69974964680677,89.93167339486826,-1.5,4.5133209228515625,10.73309326171875,9492207000.0,1,0.00040407349078708243,0.024420247032375997,-0.5,-3.5,-12.5,-42.5,-4.125,20.25,3.6500091552734375,1,0.47188792,0.5281121
2020-12-07,213.9199981689453,213.9199981689453,216.26333618164065,201.01666259765625,201.63999938964844,168929100,153.11933227539063,96.06246978759765,1,86.37567357291053,-2.0,16.343983009444457,12.614885517758815,3.7290974916856428,1,169.7763328552246,26.397157629197935,222.57064811362048,116.98201759682874,0.0,127965690.0,0,144.336669921875,216.26333618164065,96.74204556592086,95.1488475762567,-1.5,16.583343505859403,11.718570164271766,9661136100.0,1,0.03890291977718863,0.1282303171970074,-0.5,-3.5,-11.0,-41.0,-8.333333333333332,5.3076923076923075,-0.6433258056640625,0,0.79045045,0.20954958
2020-12-08,216.6266632080078,216.6266632080078,217.0933380126953,206.1666717529297,208.5033264160156,192795000,154.6438656616211,96.87896644592286,1,85.20572753403209,-2.0,17.412126080103548,13.574333630227763,3.837792449875785,1,173.58666610717773,27.417027906458554,228.42072192009485,118.75261029426062,0.0,132380490.0,0,147.8333282470703,217.0933380126953,99.32619875990962,97.25599799087907,-1.5,10.926666259765625,11.215474809919087,9853931100.0,1,0.04610105304915968,0.0952172036069352,-0.5,-3.5,-9.5,-39.5,2.8,2.16,-5.5433349609375,0,0.44227198,0.557728
2020-12-09,201.4933319091797,201.4933319091797,218.10667419433597,196.0,217.89666748046875,213873600,155.87993225097657,97.62683311462402,1,69.89465682552796,-2.0,16.84334421042732,14.228135746267675,2.615208464159643,1,176.82199935913087,26.65310231035633,230.12820397984353,123.51579473841821,0.0,138531540.0,0,162.52333068847656,218.10667419433597,70.11093389262386,88.72639273948477,-1.5,22.106674194335966,11.499523707798554,9640057500.0,1,0.03920836468053257,0.009081226461895575,-0.5,-3.5,-8.0,-38.0,0.4545454545454546,0.9487179487179487,6.096664428710966,1,0.07055204,0.92944795
2020-12-10,209.02333068847656,209.02333068847656,209.25,188.77999877929688,191.4566650390625,201249600,157.2003323364258,98.44561643600464,1,70.87417012359717,-2.0,16.806454110192703,14.743799419052682,2.062654691140022,1,180.3209991455078,26.018422277230883,232.35784369996958,128.28415459104605,0.0,145990365.0,0,163.02000427246094,218.10667419433597,83.51081392514455,84.31598219255933,-1.5,20.470001220703125,12.438571384974892,9841307100.0,1,0.046501898749905735,-0.022890181013378474,-0.5,-3.5,-6.5,-36.5,-0.23529411764705888,0.37735849056603765,9.610000610351506,1,0.0014741796,0.9985258
2020-12-11,203.3300018310547,203.3300018310547,208.0,198.93333435058597,205.0033264160156,139425000,158.27919891357422,99.23960311889648,1,69.19691890495832,-2.0,16.131856383659624,15.021410811974071,1.1104455716855526,1,183.62483291625978,24.40717223824892,232.4391773927576,134.81048843976194,0.0,149983350.0,0,167.26333618164062,218.10667419433597,70.93685634961336,74.85286805579392,-1.5,10.089996337890597,12.839285714285717,9701882100.0,1,0.02208918326370246,-0.06138053912682717,-0.5,-3.5,-5.0,-35.0,-0.5652173913043479,0.04477611940298498,28.336669921875,1,4.3160984e-05,0.99995685
2020-12-14,213.27667236328125,213.27667236328125,214.25,203.3999938964844,206.3333282470703,156121800,159.7774658203125,100.05811313629151,1,68.95932075466149,-2.0,16.212953177309487,15.259719285041156,0.9532338922683312,1,187.48033294677734,22.53435738058705,232.54904770795144,142.41161818560323,0.0,154823775.0,0,175.39999389648438,218.10667419433597,88.69028967513147,81.04598664996313,-1.5,10.919998168945312,12.752857753208707,9858003900.0,1,0.020377292894155685,0.058480051634724806,-0.5,-3.5,-5.0,-35.0,-0.6153846153846154,-0.10256410256410253,3.34332275390625,1,2.4496525e-05,0.99997556
2020-12-15,211.0833282470703,211.0833282470703,215.63333129882807,207.93333435058597,214.4266662597656,135214500,161.16126586914064,100.86502643585204,1,63.70034328658246,-2.0,15.916759930274111,15.391127414087746,0.5256325161863646,1,191.232999420166,19.5696628491447,230.37232511845542,152.0936737218766,0.0,157558710.0,0,180.40333557128903,218.10667419433597,81.37208479735932,80.33307694070137,-1.5,7.699996948242102,12.394762311662943,9722789400.0,1,-0.013308566770879882,0.009855347495461686,-0.5,-3.5,-5.0,-35.0,-0.6551724137931034,-0.2134831460674157,2.36334228515625,1,2.2907207e-05,0.9999771
2020-12-16,207.58999633789065,207.58999633789065,210.8333282470703,201.6666717529297,209.41000366210935,126287400,162.55319915771486,101.65314308166504,1,58.83354727702282,0.0,15.224641764710412,15.35783028421228,-0.13318851950186783,-1,194.2523323059082,16.894526166332994,228.0413846385742,160.4632799732422,0.0,154694835.0,0,180.40333557128903,218.10667419433597,72.1067729264252,80.723049132972,-1.5,9.416656494140625,12.38571384974888,9596502000.0,1,-0.004518178444474996,0.020951135929146103,0.5,-0.5,-4.0,-32.0,-0.7241379310344828,-0.29670329670329665,7.736663818359347,1,4.67553e-05,0.99995327
2020-12-17,218.63333129882807,218.63333129882807,219.60667419433597,206.5,209.39666748046875,168810300,164.0905325317383,102.50479640960694,1,61.79141044240646,-2.0,15.389833549090412,15.364230937187909,0.025602611902503014,1,197.07333221435547,15.947034219129263,228.967400652614,165.17926377609695,0.0,151428750.0,0,180.40333557128903,219.60667419433597,97.5171938674231,83.66535053040253,-1.5,13.106674194335966,12.731904166085377,9765312300.0,1,-0.007722023022734503,0.025116009529737138,-0.5,-3.5,-4.0,-32.0,-0.7142857142857143,-0.2727272727272727,1.9566650390625853,1,0.0012221495,0.9987778
2020-12-18,231.6666717529297,231.6666717529297,231.6666717529297,209.51333618164065,222.96665954589844,666378600,165.8843994140625,103.4286364364624,1,70.00879982975495,-2.0,16.383571267674427,15.568099003285214,0.8154722643892125,1,200.33549880981445,16.020205330042728,232.3759094698999,168.295088149729,0.0,175376385.0,1,180.40333557128903,231.6666717529297,100.0,89.87465559794941,-1.5,22.153335571289034,13.045475551060266,10431690900.0,1,0.07522342494761913,0.09751288117727053,0.5,-3.5,-3.0,-32.0,-0.76,-0.24705882352941178,-10.436676025390653,0,0.93730974,0.06269025
2020-12-21,216.6199951171875,216.6199951171875,222.8333282470703,215.35667419433597,222.0800018310547,174135900,167.32346588134766,104.30906974792481,1,59.39827751125345,0.0,15.775128651546595,15.60950493293749,0.16562371860910474,1,203.00633163452147,13.803152076735559,230.6126357879926,175.40002748105036,0.0,179146395.0,0,180.40333557128903,231.6666717529297,70.64826880867153,89.3884875586982,-1.5,16.30999755859372,13.490236554827003,10257555000.0,1,0.04053062912665317,0.04349920005104124,1.5,-1.5,-1.0,-30.0,-0.9090909090909091,-0.2682926829268293,5.376678466796903,1,0.018756151,0.9812439
2020-12-22,213.44667053222656,213.44667053222656,216.6266632080078,204.7433319091797,216.0,155148000,168.64373260498047,105.16119310379028,1,60.520120350147714,-2.0,14.865512348354997,15.460706416020992,-0.5951940676659948,-1,204.9811653137207,12.154149968121487,229.28946524996368,180.67286537747773,0.0,179364750.0,0,188.77999877929688,231.6666717529297,57.51593686946764,76.05473522604638,0.0,11.883331298828125,13.302141462053564,10102407000.0,1,0.03904410394819413,-0.023723101760327547,0.0,-1.0,-0.5,-27.5,-0.9473684210526316,-0.30379746835443033,18.14666748046875,1,0.0014007625,0.99859923
2020-12-23,215.32666015625,215.32666015625,217.1666717529297,207.52333068847656,210.73333740234372,99519000,169.9725991821289,106.02641639709472,1,58.193142614632016,0.0,14.133413136678513,15.195247760152498,-1.0618346234739846,-1,206.4911651611328,11.410913258325436,229.31299167778369,183.66933864448194,0.0,176293425.0,0,188.77999877929688,231.6666717529297,61.89955885194055,63.35458817669323,0.0,9.643341064453125,13.273095267159592,10201926000.0,1,0.06308798768551283,-0.07053242260978376,2.0,1.0,2.0,-23.0,-1.25,-0.39473684210526316,19.89666748046875,1,0.00028962299,0.9997104
2020-12-24,220.58999633789065,220.58999633789065,222.02999877929688,213.6666717529297,214.3300018310547,68596800,171.3090658569336,106.94251638412476,1,59.472111297677564,0.0,13.818633869807229,14.919924982083446,-1.1012911122762166,-1,207.95399856567383,11.239472912440293,230.4329443905544,185.47505274079325,0.0,172383735.0,0,188.77999877929688,231.6666717529297,74.17222030291532,64.52923867477449,-1.5,8.363327026367188,13.548095703124995,10270522800.0,1,0.05173521178631435,0.018327030330489436,0.5,-0.5,3.0,-20.0,-1.4615384615384617,-0.452054794520548,22.66667175292966,1,4.4374414e-05,0.99995565
2020-12-28,221.22999572753903,221.22999572753903,227.13333129882807,220.26666259765625,224.836669921875,96835800,172.7411325073242,107.8664596939087,1,53.77673533305288,0.0,13.465588710380814,14.62905772774292,-1.1634690173621056,-1,209.25283203125,11.195381885785347,231.6435958028207,186.8620682596793,0.0,171591360.0,0,188.77999877929688,231.6666717529297,75.66452396107474,70.5787677053102,-1.5,6.866668701171818,12.854047502790166,10367358600.0,1,-0.006167005964488492,0.03646496418006828,0.5,-0.5,4.0,-17.0,-1.8,-0.5142857142857142,23.806671142578153,1,2.0879022e-05,0.99997914
2020-12-29,221.9966735839844,221.9966735839844,223.3000030517578,218.3333282470703,220.3333282470703,68732400,174.24993255615234,108.82808639526367,1,52.83118835593353,0.0,13.096691862223196,14.322584554638976,-1.2258926924157798,-1,210.8926658630371,10.482825900993506,231.85831766502412,189.9270140610501,0.0,165577515.0,0,188.77999877929688,231.6666717529297,77.45220718126001,75.76298381508335,-1.5,4.9666748046875,12.428333827427442,10436091000.0,1,0.017405317349017402,0.030976254509749834,0.5,-0.5,5.0,-14.0,-2.0,-0.6,29.996658325195284,1,6.238465e-05,0.99993765
2020-12-30,231.5933380126953,231.5933380126953,232.1999969482422,222.7866668701172,224.0,128538000,176.0095993041992,109.84265308380127,1,66.85330343317558,-2.0,13.42396594573222,14.142860832857625,-0.7188948871254048,-1,212.7263328552246,10.745986178342081,234.21830521190876,191.23436049854044,0.0,165988890.0,0,188.77999877929688,232.1999969482422,98.60281215769197,83.90651443334222,-1.5,10.203323364257784,11.578094482421859,10564629000.0,1,0.04575365059039882,0.04988141736921836,-1.5,-2.5,4.0,-13.0,-1.8,-0.6285714285714286,40.41999816894531,1,0.00014259819,0.9998574
2020-12-31,235.22332763671875,235.22332763671875,239.5733337402344,230.3733367919922,233.3300018310547,148949700,177.9011325073242,110.89836305618286,1,65.339575023116,-2.0,13.81696941768297,14.077682549822695,-0.2607131321397258,-1,215.00716552734374,10.416586884174878,235.8403392956935,194.173991758994,0.0,166270020.0,0,198.93333435058597,239.5733337402344,89.29624466327218,88.4504213340747,-1.5,9.199996948242216,10.77309417724608,10713578700.0,1,0.0501525594284844,0.06325241684863347,-1.5,-2.5,2.0,-15.0,-1.5,-0.53125,58.116668701171875,1,0.0006369533,0.999363
2021-01-04,243.2566680908203,243.2566680908203,248.163330078125,239.06333923339844,239.82000732421875,145914600,179.94866577148437,111.97209973335266,1,72.7528247187455,-2.0,14.608256055376899,14.183797250933537,0.42445880444336126,1,217.28033218383788,11.378588071106737,240.03750832605135,194.52315604162442,-1.5,167182950.0,0,201.6666717529297,248.163330078125,89.44728037660741,92.44877906585718,-1.5,12.94000244140625,10.976666041782911,10859493300.0,1,0.057345717590929324,0.09576717598335072,-2.0,-5.0,0.5,-16.5,-1.125,-0.484375,27.139999389648438,1,0.001520557,0.9984794
2021-01-05,245.0366668701172,245.0366668701172,246.94667053222656,239.73333740234372,241.22000122070312,96735600,182.0107992553711,113.05477306365967,1,69.95642693587381,-2.0,15.203728325931422,14.387783465933115,0.8159448599983072,1,219.54816589355468,12.177965073002403,243.90409603955948,195.1922357475499,-1.5,167609535.0,0,201.6666717529297,248.163330078125,93.27550985247136,90.67301163078365,-1.5,7.213333129882841,10.71190425327845,10956228900.0,1,0.05680041780362455,0.05804713111689308,-2.0,-5.0,-2.0,-18.0,-0.33333333333333337,-0.4375,38.11000061035156,1,0.0034557986,0.9965442
